날짜,시군구명,발생건수(건),이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지농도(㎍/㎥),초미세먼지농도(㎍/㎥)
2023-07-20,동대문구,413,0.0185,0.0557,0.33,0.0032,59.0,41.0
2023-07-20,중랑구,364,0.0246,0.0481,0.54,0.0027,57.0,44.0
2023-07-20,성북구,417,0.0188,0.0426,0.6,0.0028,58.0,39.0
2023-07-20,강북구,272,0.0087,0.0497,0.53,0.0025,61.0,42.0
2023-07-20,도봉구,260,0.0097,0.0537,0.36968151147098516,0.003,48.0,36.0
2023-07-20,노원구,508,0.0169,0.026,0.54,0.0022,53.0,39.0
2023-07-20,은평구,592,0.0135,0.039,0.51,0.0031,53.0,39.0
2023-07-20,서대문구,343,0.0166,0.0455,0.53,0.0029,48.0,33.0
2023-07-20,마포구,370,0.0204,0.0623,0.52,0.0033,49.0,37.0
2023-07-20,양천구,396,0.0218,0.0408,0.55,0.003,55.0,39.0
2023-07-20,강서구,521,0.0217,0.0473,0.54,0.0031,53.0,36.0
2023-07-20,구로구,381,0.0184,0.0445,0.41,0.0028,53.0,34.0
2023-07-20,금천구,234,0.0175,0.0487,0.35,0.0031,58.0,41.0
2023-07-20,영등포구,318,0.0244,0.0497,0.52,0.003,50.0,39.0
2023-07-20,동작구,417,0.0196,0.076,0.51,0.0032,64.0,46.0
2023-07-20,관악구,549,0.0269,0.054,0.58,0.0036,61.0,39.0
2023-07-20,서초구,375,0.0247,0.0479,0.54,0.0031,59.0,36.0
2023-07-20,강남구,481,0.0268,0.0516,0.55,0.0035,58.0,42.0
2023-07-20,송파구,578,0.0272,0.0566,0.57,0.0028,62.0,42.0
2023-07-20,강동구,386,0.0221,0.0461,0.54,0.0029,56.0,41.0
2023-07-21,종로구,137,0.02,0.0838,0.64,0.0038,61.0,48.0
2023-07-21,중구,143,0.0243,0.0775,0.61,0.0031,53.0,48.0
2023-07-21,용산구,239,0.0278,0.0817,0.67,0.0036,68.0,53.0
2023-07-21,성동구,437,0.0246,0.0752,0.58,0.0033,62.0,50.0
2023-07-21,광진구,431,0.0181,0.0683,0.53,0.0022,64.0,50.0
2023-07-21,동대문구,471,0.0189,0.087,0.35,0.0034,69.0,52.0
2023-07-21,중랑구,558,0.02,0.0649,0.53,0.0026,65.0,52.0
2023-07-21,성북구,519,0.0186,0.0758,0.67,0.0029,62.0,46.0
2023-07-21,강북구,310,0.0099,0.0815,0.55,0.0025,70.0,51.0
2023-07-21,도봉구,324,0.011,0.086,0.36968151147098516,0.003,55.0,44.0
2023-07-21,노원구,663,0.0145,0.0805,0.56,0.002,62.0,48.0
2023-07-21,은평구,685,0.0126,0.068,0.45,0.0032,57.0,45.0
2023-07-21,서대문구,427,0.0173,0.0827,0.76,0.003,54.0,42.0
2023-07-21,마포구,400,0.0242,0.0951,0.62,0.0039,60.0,46.0
2023-07-21,양천구,525,0.0247,0.0652,0.63,0.0034,58.0,44.0
2023-07-21,강서구,641,0.0251,0.0704,0.64,0.0033,58.0,43.0
2023-07-21,구로구,459,0.0198,0.0595,0.47,0.0031,54.0,39.0
2023-07-21,금천구,263,0.0183,0.0624,0.35,0.0031,57.0,44.0
2023-07-21,영등포구,412,0.0321,0.0718,0.63,0.0033,61.0,47.0
2023-07-21,동작구,525,0.0183,0.0775,0.54,0.0028,59.0,46.0
2023-07-21,관악구,668,0.0251,0.081,0.63,0.0037,63.0,44.0
2023-07-21,서초구,464,0.025,0.0711,0.57,0.0032,61.0,40.0
2023-07-21,강남구,672,0.0254,0.0736,0.58,0.0035,66.0,51.0
2023-07-21,송파구,778,0.0255,0.0731,0.59,0.0028,65.0,48.0
2023-07-21,강동구,498,0.0191,0.0567,0.56,0.0028,62.0,47.0
2023-07-22,종로구,90,0.0114,0.039,0.38,0.0036,28.0,20.0
2023-07-22,중구,119,0.0149,0.0357,0.38,0.003,26.0,22.0
2023-07-22,용산구,160,0.0114,0.0405,0.36,0.0034,31.0,23.0
2023-07-22,성동구,343,0.0094,0.0382,0.31,0.003,29.0,23.0
2023-07-22,광진구,326,0.0086,0.0365,0.28,0.0025,31.0,21.0
2023-07-22,동대문구,296,0.0095,0.0403,0.22,0.0035,32.0,22.0
2023-07-22,중랑구,346,0.0109,0.0367,0.3,0.0027,30.0,22.0
2023-07-22,성북구,331,0.0113,0.036,0.41,0.0032,28.0,17.0
2023-07-22,강북구,239,0.008,0.0318,0.37,0.0025,38.0,24.0
2023-07-22,도봉구,199,0.007,0.0405,0.36968151147098516,0.0034,22.0,17.0
2023-07-22,노원구,489,0.0074,0.0426,0.35,0.002,29.0,21.0
2023-07-22,은평구,468,0.0078,0.0333,0.25,0.0034,25.0,21.0
2023-07-22,서대문구,281,0.0085,0.0415,0.51,0.0031,24.0,17.0
2023-07-22,마포구,245,0.0101,0.0475,0.36,0.0034,29.0,23.0
2023-07-22,양천구,344,0.0101,0.0331,0.38,0.0029,30.0,24.0
2023-07-22,강서구,472,0.0109,0.0378,0.4,0.0027,30.0,22.0
2023-07-22,구로구,323,0.0065,0.0351,0.26,0.0026,24.0,16.0
2023-07-22,금천구,174,0.0079,0.0386,0.25,0.0031,31.0,23.0
2023-07-22,영등포구,309,0.0117,0.0382,0.37,0.0029,31.0,24.0
2023-07-22,동작구,341,0.0079,0.0382,0.29,0.0025,30.0,23.0
2023-07-22,관악구,456,0.0101,0.0419,0.36,0.0033,35.0,21.0
2023-07-22,서초구,364,0.0098,0.0368,0.32,0.0033,30.0,15.0
2023-07-22,강남구,437,0.0116,0.0365,0.33,0.0034,32.0,23.0
2023-07-22,송파구,545,0.0114,0.0382,0.36,0.0027,32.0,21.0
2023-07-22,강동구,328,0.006,0.0337,0.29,0.0027,28.0,19.0
2023-07-23,종로구,9,0.008,0.012,0.27,0.003,8.0,3.0
2023-07-23,중구,6,0.0101,0.011,0.26,0.0022,7.0,5.0
2023-07-23,용산구,17,0.0067,0.012,0.25,0.0027,8.0,5.0
2023-07-23,성동구,23,0.0084,0.01,0.22,0.0022,10.0,5.0
2023-07-23,광진구,8,0.0082,0.0096,0.19,0.002,10.0,4.0
2023-07-23,동대문구,39,0.0071,0.0115,0.17,0.0027,10.0,5.0
2023-07-23,중랑구,24,0.0122,0.0105,0.21,0.0022,11.0,5.0
2023-07-23,성북구,36,0.0083,0.0114,0.33,0.0026,9.0,4.0
2023-07-23,강북구,9,0.0072,0.007,0.28,0.002,13.0,5.0
2023-07-23,도봉구,7,0.0059,0.0078,0.36968151147098516,0.003,9.0,5.0
2023-07-23,노원구,26,0.0087,0.0088,0.27,0.0016,12.0,5.0
2023-07-23,은평구,39,0.0068,0.0096,0.21,0.003,9.0,7.0
2023-07-23,서대문구,12,0.0059,0.0129,0.36968151147098516,0.0029,6.0,3.0
2023-07-23,마포구,9,0.0086,0.0134,0.26,0.0026,9.0,5.0
2023-07-23,양천구,8,0.0066,0.0078,0.27,0.0022,11.0,6.0
2023-07-23,강서구,22,0.0068,0.0114,0.26,0.0022,9.0,5.0
2023-07-23,구로구,11,0.005,0.0129,0.18,0.0019,4.0,1.0
2023-07-23,금천구,4,0.0061,0.0115,0.23,0.0027,11.0,6.0
2023-07-23,영등포구,7,0.0071,0.0122,0.25,0.0023,10.0,5.0
2023-07-23,동작구,9,0.0049,0.0141,0.18,0.002,9.0,5.0
2023-07-23,관악구,12,0.007,0.0136,0.26,0.0026,10.0,4.0
2023-07-23,서초구,22,0.0056,0.0178,0.23,0.0027,6.0,1.0
2023-07-23,강남구,32,0.0078,0.0105,0.21,0.0029,10.0,6.0
2023-07-23,송파구,33,0.008,0.0102,0.25,0.0022,11.0,4.0
2023-07-23,강동구,23,0.0065,0.0088,0.2,0.0024,10.0,4.0
2023-07-24,종로구,172,0.0142,0.0419,0.39,0.0032,22.0,14.0
2023-07-24,중구,197,0.0163,0.0375,0.36,0.0027,17.0,15.0
2023-07-24,용산구,280,0.0128,0.042,0.36,0.0031,22.0,15.0
2023-07-24,성동구,549,0.0116,0.0226,0.31,0.0022,20.0,13.0
2023-07-24,광진구,501,0.0125,0.0359,0.31,0.0023,20.0,13.0
2023-07-24,동대문구,594,0.0117,0.0436,0.23,0.0033,26.0,17.0
2023-07-24,중랑구,680,0.0144,0.0252,0.3,0.0023,23.0,15.0
2023-07-24,성북구,648,0.0112,0.0257,0.41,0.0029,18.0,13.0
2023-07-24,강북구,370,0.0092,0.0325,0.35,0.0023,30.0,18.0
2023-07-24,도봉구,433,0.0108,0.038,0.26,0.003,20.0,15.0
2023-07-24,노원구,832,0.0128,0.0222,0.38,0.0019,22.0,15.0
2023-07-24,은평구,884,0.0123,0.0291,0.29,0.003,20.0,17.0
2023-07-24,서대문구,525,0.01,0.0278,0.36968151147098516,0.0031,14.0,9.0
2023-07-24,마포구,479,0.0149,0.045,0.34,0.003,19.0,14.0
2023-07-24,양천구,675,0.011,0.0316,0.33,0.0026,20.0,13.0
2023-07-24,강서구,937,0.0125,0.0382,0.32,0.0026,20.0,13.0
2023-07-24,구로구,620,0.0082,0.0363,0.24,0.0025,12.0,8.0
2023-07-24,금천구,455,0.0087,0.0233,0.25,0.0029,19.0,10.0
2023-07-24,영등포구,585,0.0121,0.0381,0.32,0.0027,18.0,13.0
2023-07-24,동작구,685,0.0107,0.0387,0.29,0.0022,23.0,15.0
2023-07-24,관악구,848,0.0124,0.0427,0.34,0.003,22.0,12.0
2023-07-24,서초구,593,0.0117,0.0394,0.33,0.0029,21.0,9.0
2023-07-24,강남구,803,0.0131,0.0378,0.34,0.003,23.0,16.0
2023-07-24,송파구,1025,0.0148,0.0372,0.37,0.0024,24.0,13.0
2023-07-24,강동구,597,0.0123,0.0305,0.34,0.0025,20.0,12.0
2023-07-25,종로구,132,0.0122,0.0257,0.32,0.0031,18.0,10.0
2023-07-25,중구,151,0.0142,0.0238,0.3,0.0025,15.0,11.0
2023-07-25,용산구,249,0.0115,0.0268,0.28,0.0029,18.0,12.0
2023-07-25,성동구,413,0.0128,0.0246,0.25,0.0026,18.0,11.0
2023-07-25,광진구,404,0.0117,0.0237,0.25,0.0023,18.0,10.0
2023-07-25,동대문구,488,0.0092,0.0302,0.19,0.003,19.0,10.0
2023-07-25,중랑구,512,0.0165,0.025,0.25,0.0024,19.0,11.0
2023-07-25,성북구,526,0.0118,0.0267,0.36,0.0028,18.0,9.0
2023-07-25,강북구,333,0.0077,0.0216,0.29,0.0022,24.0,12.0
2023-07-25,도봉구,318,0.0151,0.0167,0.3,0.0032,24.0,16.0
2023-07-25,노원구,698,0.0096,0.0125,0.25,0.0021,13.0,6.0
2023-07-25,은평구,701,0.0099,0.0197,0.26,0.003,21.0,15.0
2023-07-25,서대문구,423,0.0095,0.0255,0.38,0.0027,14.0,8.0
2023-07-25,마포구,381,0.012,0.028,0.29,0.003,19.0,13.0
2023-07-25,양천구,466,0.0098,0.0199,0.28,0.0026,19.0,10.0
2023-07-25,강서구,682,0.0097,0.0252,0.27,0.0023,15.0,9.0
2023-07-25,구로구,443,0.0076,0.0237,0.2,0.0023,11.0,6.0
2023-07-25,금천구,291,0.01,0.023,0.19,0.0032,14.0,11.0
2023-07-25,영등포구,452,0.011,0.0246,0.28,0.0026,17.0,11.0
2023-07-25,동작구,480,0.0089,0.0272,0.22,0.0022,18.0,10.0
2023-07-25,관악구,629,0.0106,0.0272,0.28,0.0029,20.0,9.0
2023-07-25,서초구,463,0.0093,0.0287,0.26,0.0028,17.0,6.0
2023-07-25,강남구,628,0.011,0.0269,0.26,0.003,18.0,11.0
2023-07-25,송파구,784,0.0124,0.025,0.3,0.0025,19.0,11.0
2023-07-25,강동구,459,0.0125,0.0189,0.28,0.0026,20.0,11.0
2023-07-26,종로구,129,0.0143,0.0167,0.32,0.0033,12.0,5.0
2023-07-26,중구,125,0.0156,0.0149,0.28,0.0025,10.0,6.0
2023-07-26,용산구,204,0.0152,0.0145,0.29,0.0029,15.0,8.0
2023-07-26,성동구,338,0.0142,0.0162,0.24,0.0027,14.0,7.0
2023-07-26,광진구,362,0.0122,0.0158,0.25,0.0021,13.0,6.0
2023-07-26,동대문구,416,0.0112,0.0201,0.19,0.0031,14.0,5.0
2023-07-26,중랑구,410,0.015,0.0166,0.22,0.0024,13.0,6.0
2023-07-26,성북구,387,0.0129,0.0189,0.36,0.003,13.0,4.0
2023-07-26,강북구,297,0.008,0.0173,0.25,0.0022,16.0,6.0
2023-07-26,도봉구,266,0.0083,0.0189,0.36968151147098516,0.0032,7.0,4.0
2023-07-26,노원구,522,0.0102,0.0172,0.25,0.0021,12.0,5.0
2023-07-26,은평구,553,0.0074,0.0057,0.21,0.003,11.0,8.0
2023-07-26,서대문구,331,0.0102,0.0166,0.34,0.0028,10.0,3.0
2023-07-26,마포구,302,0.0127,0.0154,0.26,0.0031,14.0,6.0
2023-07-26,양천구,420,0.0101,0.0123,0.25,0.0026,14.0,6.0
2023-07-26,강서구,600,0.0098,0.0144,0.24,0.0025,13.0,5.0
2023-07-26,구로구,366,0.0078,0.0151,0.18,0.0024,8.0,2.0
2023-07-26,금천구,295,0.0104,0.0145,0.18,0.0033,9.0,8.0
2023-07-26,영등포구,347,0.0118,0.0145,0.25,0.0027,13.0,6.0
2023-07-26,동작구,430,0.0087,0.0172,0.2,0.0022,14.0,7.0
2023-07-26,관악구,604,0.0101,0.017,0.26,0.0029,15.0,6.0
2023-07-26,서초구,347,0.0104,0.0186,0.24,0.0028,12.0,1.0
2023-07-26,강남구,581,0.0167,0.0149,0.27,0.0029,14.0,7.0
2023-07-26,송파구,621,0.0145,0.0149,0.28,0.0024,15.0,6.0
2023-07-26,강동구,416,0.0119,0.0133,0.22,0.0025,13.0,5.0
2023-07-27,종로구,136,0.016,0.0277,0.34,0.0038,21.0,12.0
2023-07-27,중구,150,0.0168,0.0259,0.32,0.0028,18.0,14.0
2023-07-27,용산구,203,0.0173,0.0284,0.34,0.0033,24.0,16.0
2023-07-27,성동구,407,0.0176,0.0273,0.27,0.0028,21.0,14.0
2023-07-27,광진구,368,0.0121,0.0221,0.21,0.0023,17.0,7.0
2023-07-27,동대문구,399,0.0129,0.0295,0.31,0.0033,24.0,13.0
2023-07-27,중랑구,362,0.013,0.0266,0.25,0.0023,22.0,13.0
2023-07-27,성북구,454,0.0195,0.0232,0.41,0.003,19.0,12.0
2023-07-27,강북구,237,0.0094,0.0268,0.28,0.0023,26.0,14.0
2023-07-27,도봉구,261,0.0093,0.0304,0.43,0.0026,15.0,10.0
2023-07-27,노원구,565,0.0136,0.0243,0.3,0.0019,22.0,12.0
2023-07-27,은평구,668,0.0107,0.0216,0.24,0.0033,19.0,16.0
2023-07-27,서대문구,359,0.0126,0.0289,0.35,0.0032,18.0,10.0
2023-07-27,마포구,334,0.0158,0.0277,0.31,0.0034,23.0,14.0
2023-07-27,양천구,388,0.0137,0.022,0.3,0.0028,22.0,13.0
2023-07-27,강서구,555,0.0142,0.0239,0.32,0.0029,22.0,14.0
2023-07-27,구로구,429,0.0097,0.0237,0.21,0.0028,14.0,7.0
2023-07-27,금천구,272,0.011,0.0244,0.19,0.0033,19.0,14.0
2023-07-27,영등포구,377,0.0153,0.0257,0.29,0.0029,20.0,14.0
2023-07-27,동작구,439,0.0116,0.0297,0.23,0.0024,22.0,14.0
2023-07-27,관악구,601,0.0138,0.029,0.3,0.0031,24.0,13.0
2023-07-27,서초구,424,0.015,0.0276,0.28,0.0029,22.0,6.0
2023-07-27,강남구,478,0.0188,0.0264,0.27,0.0031,23.0,14.0
2023-07-27,송파구,581,0.0183,0.0281,0.32,0.0024,23.0,13.0
2023-07-27,강동구,399,0.0149,0.0194,0.25,0.0025,19.0,10.0
2023-07-28,종로구,146,0.0145,0.0296,0.34,0.0044,31.0,22.0
2023-07-28,중구,186,0.0181,0.0274,0.35,0.0031,28.0,23.0
2023-07-28,용산구,284,0.0176,0.0268,0.35,0.0037,35.0,26.0
2023-07-28,성동구,450,0.0168,0.0279,0.29,0.0034,32.0,23.0
2023-07-28,광진구,445,0.0135,0.0289,0.26,0.003,33.0,23.0
2023-07-28,동대문구,472,0.0117,0.0316,0.31,0.0038,35.0,24.0
2023-07-28,중랑구,518,0.011,0.0302,0.25,0.003,34.0,25.0
2023-07-28,성북구,507,0.0216,0.0089,0.5,0.003,30.0,17.0
2023-07-28,강북구,298,0.0079,0.0316,0.27,0.0029,38.0,26.0
2023-07-28,도봉구,314,0.0078,0.0331,0.42,0.0034,25.0,19.0
2023-07-28,노원구,691,0.0119,0.0283,0.29,0.0025,34.0,24.0
2023-07-28,은평구,660,0.0094,0.0225,0.24,0.0037,28.0,22.0
2023-07-28,서대문구,471,0.0113,0.0292,0.33,0.0037,25.0,18.0
2023-07-28,마포구,424,0.0153,0.0256,0.33,0.0034,32.0,22.0
2023-07-28,양천구,526,0.014,0.0209,0.31,0.0033,31.0,23.0
2023-07-28,강서구,736,0.0134,0.024,0.32,0.0031,31.0,23.0
2023-07-28,구로구,509,0.0109,0.0228,0.22,0.0035,24.0,15.0
2023-07-28,금천구,305,0.0121,0.021,0.19,0.0038,28.0,23.0
2023-07-28,영등포구,468,0.0163,0.0249,0.3,0.0033,29.0,23.0
2023-07-28,동작구,558,0.0134,0.0273,0.25,0.0028,32.0,24.0
2023-07-28,관악구,691,0.0189,0.0166,0.34,0.0032,32.0,20.0
2023-07-28,서초구,469,0.0161,0.0273,0.3,0.0035,30.0,14.0
2023-07-28,강남구,666,0.0185,0.0267,0.28,0.0039,33.0,24.0
2023-07-28,송파구,877,0.0187,0.0289,0.32,0.003,35.0,24.0
2023-07-28,강동구,514,0.0134,0.0249,0.27,0.0029,30.0,22.0
2023-07-29,종로구,88,0.0114,0.0279,0.29,0.0043,26.0,21.0
2023-07-29,중구,113,0.0129,0.0243,0.29,0.0031,23.0,21.0
2023-07-29,용산구,142,0.0133,0.0275,0.34,0.0037,32.0,25.0
2023-07-29,성동구,301,0.0121,0.028,0.23,0.0033,30.0,24.0
2023-07-29,광진구,288,0.0096,0.0293,0.22,0.0028,32.0,25.0
2023-07-29,동대문구,298,0.009,0.0297,0.28,0.0037,31.0,23.0
2023-07-29,중랑구,322,0.007,0.0291,0.22,0.0029,32.0,25.0
2023-07-29,성북구,356,0.011,0.0261,0.33,0.0036,18.0,18.0
2023-07-29,강북구,206,0.0064,0.0265,0.24,0.0027,32.0,22.0
2023-07-29,도봉구,190,0.0062,0.0273,0.39,0.0033,19.0,16.0
2023-07-29,노원구,417,0.009,0.0254,0.27,0.0026,28.0,21.0
2023-07-29,은평구,468,0.0077,0.0215,0.23,0.0037,28.0,20.0
2023-07-29,서대문구,281,0.0094,0.027,0.3,0.0035,22.0,15.0
2023-07-29,마포구,261,0.0143,0.0253,0.3,0.004,29.0,21.0
2023-07-29,양천구,369,0.0115,0.0218,0.3,0.0032,29.0,21.0
2023-07-29,강서구,475,0.0112,0.0226,0.3,0.003,27.0,20.0
2023-07-29,구로구,352,0.0087,0.0227,0.22,0.0033,22.0,15.0
2023-07-29,금천구,230,0.0105,0.0242,0.19,0.0036,25.0,22.0
2023-07-29,영등포구,339,0.0143,0.0243,0.29,0.0034,28.0,22.0
2023-07-29,동작구,355,0.0109,0.0292,0.24,0.0028,28.0,21.0
2023-07-29,관악구,478,0.0128,0.0242,0.31,0.0033,31.0,21.0
2023-07-29,서초구,338,0.013,0.027,0.3,0.0034,27.0,14.0
2023-07-29,강남구,455,0.0149,0.0277,0.26,0.0036,36.0,26.0
2023-07-29,송파구,547,0.0152,0.0271,0.3,0.0029,34.0,24.0
2023-07-29,강동구,318,0.0107,0.0252,0.25,0.0029,32.0,24.0
2023-07-30,종로구,11,0.0114,0.0337,0.32,0.0033,15.0,9.0
2023-07-30,중구,8,0.0142,0.0303,0.3,0.0023,12.0,10.0
2023-07-30,용산구,19,0.0142,0.0354,0.33,0.0029,17.0,13.0
2023-07-30,성동구,16,0.0073,0.0307,0.2,0.0025,13.0,9.0
2023-07-30,광진구,11,0.0089,0.0329,0.2,0.0022,16.0,10.0
2023-07-30,동대문구,31,0.0078,0.0356,0.29,0.0029,19.0,11.0
2023-07-30,중랑구,26,0.0049,0.0257,0.19,0.0022,14.0,8.0
2023-07-30,성북구,24,0.011,0.0306,0.31,0.0028,10.0,8.0
2023-07-30,강북구,12,0.005,0.031,0.24,0.0021,19.0,10.0
2023-07-30,도봉구,16,0.0056,0.0333,0.38,0.0026,8.0,6.0
2023-07-30,노원구,38,0.0078,0.0212,0.26,0.0021,11.0,4.0
2023-07-30,은평구,51,0.0056,0.0171,0.2,0.003,7.0,7.0
2023-07-30,서대문구,11,0.0079,0.035,0.28,0.0025,11.0,7.0
2023-07-30,마포구,20,0.0138,0.0357,0.31,0.0027,16.0,10.0
2023-07-30,양천구,10,0.0108,0.031,0.31,0.0025,16.0,11.0
2023-07-30,강서구,27,0.0107,0.0339,0.31,0.0023,14.0,9.0
2023-07-30,구로구,13,0.0081,0.0299,0.22,0.002,11.0,7.0
2023-07-30,금천구,7,0.0079,0.0338,0.18,0.0029,14.0,12.0
2023-07-30,영등포구,7,0.0137,0.0336,0.31,0.0024,17.0,11.0
2023-07-30,동작구,11,0.0098,0.0374,0.24,0.0022,17.0,12.0
2023-07-30,관악구,18,0.0118,0.0335,0.32,0.0024,19.0,11.0
2023-07-30,서초구,22,0.0088,0.0338,0.26,0.0028,16.0,4.0
2023-07-30,강남구,36,0.0125,0.0343,0.26,0.0031,18.0,13.0
2023-07-30,송파구,34,0.0102,0.0364,0.28,0.0023,18.0,11.0
2023-07-30,강동구,28,0.008,0.0276,0.21,0.0025,16.0,10.0
2023-07-31,종로구,157,0.0182,0.0226,0.4,0.0034,26.0,18.0
2023-07-31,중구,211,0.0182,0.0337,0.35,0.0025,25.0,22.0
2023-07-31,용산구,303,0.0162,0.0445,0.39,0.0031,31.0,26.0
2023-07-31,성동구,578,0.0182,0.0424,0.33,0.0028,29.0,22.0
2023-07-31,광진구,574,0.0163,0.0316,0.32,0.0027,28.0,20.0
2023-07-31,동대문구,585,0.0113,0.0445,0.36,0.0029,29.0,21.0
2023-07-31,중랑구,639,0.0134,0.0377,0.31,0.0024,30.0,24.0
2023-07-31,성북구,680,0.0143,0.0359,0.39,0.0031,21.0,18.0
2023-07-31,강북구,389,0.0063,0.0319,0.29,0.0023,33.0,22.0
2023-07-31,도봉구,379,0.008,0.0335,0.45,0.0027,21.0,15.0
2023-07-31,노원구,880,0.0119,0.031,0.33,0.0022,29.0,22.0
2023-07-31,은평구,807,0.0086,0.0295,0.31,0.0029,27.0,21.0
2023-07-31,서대문구,539,0.0099,0.0364,0.36,0.0029,24.0,16.0
2023-07-31,마포구,497,0.0165,0.0424,0.33,0.0031,30.0,22.0
2023-07-31,양천구,642,0.0137,0.0353,0.33,0.0026,32.0,23.0
2023-07-31,강서구,854,0.0138,0.0359,0.33,0.0026,31.0,23.0
2023-07-31,구로구,685,0.0111,0.0378,0.25,0.0027,24.0,17.0
2023-07-31,금천구,424,0.013,0.0385,0.21,0.0032,32.0,25.0
2023-07-31,영등포구,551,0.0178,0.0384,0.31,0.0027,29.0,23.0
2023-07-31,동작구,630,0.0126,0.0417,0.29,0.0025,29.0,22.0
2023-07-31,관악구,893,0.0158,0.0393,0.36,0.0028,35.0,24.0
2023-07-31,서초구,600,0.0171,0.0419,0.33,0.0029,31.0,17.0
2023-07-31,강남구,830,0.0181,0.0464,0.31,0.0032,31.0,25.0
2023-07-31,송파구,1043,0.0194,0.0491,0.37,0.0026,33.0,23.0
2023-07-31,강동구,634,0.0147,0.0372,0.3,0.0026,28.0,22.0
2023-08-01,종로구,135,0.0127,0.0579,0.36,0.0034,26.0,20.0
2023-08-01,중구,151,0.0173,0.0475,0.36,0.0024,25.0,22.0
2023-08-01,용산구,254,0.0194,0.0542,0.39,0.0031,33.0,26.0
2023-08-01,성동구,383,0.009,0.035,0.3,0.003,17.0,18.0
2023-08-01,광진구,400,0.0084,0.0364,0.22,0.0021,21.0,15.0
2023-08-01,동대문구,471,0.0085,0.053,0.25,0.0022,30.0,23.0
2023-08-01,중랑구,457,0.0083,0.0416,0.26,0.0022,24.0,18.0
2023-08-01,성북구,479,0.013,0.0534,0.37,0.0028,19.0,16.0
2023-08-01,강북구,325,0.007,0.053,0.3,0.0021,33.0,22.0
2023-08-01,도봉구,267,0.0072,0.0543,0.45,0.0025,21.0,16.0
2023-08-01,노원구,638,0.0126,0.0507,0.33,0.002,29.0,21.0
2023-08-01,은평구,772,0.0087,0.0264,0.32,0.0028,21.0,18.0
2023-08-01,서대문구,420,0.0102,0.059,0.35,0.0026,22.0,17.0
2023-08-01,마포구,379,0.0154,0.0595,0.36,0.0029,33.0,23.0
2023-08-01,양천구,504,0.0174,0.0486,0.39,0.0024,35.0,25.0
2023-08-01,강서구,715,0.0169,0.0207,0.39,0.0024,24.0,15.0
2023-08-01,구로구,487,0.0124,0.0496,0.28,0.0023,28.0,19.0
2023-08-01,금천구,287,0.0151,0.053,0.25,0.0031,35.0,30.0
2023-08-01,영등포구,465,0.0199,0.0513,0.33,0.0025,32.0,26.0
2023-08-01,동작구,451,0.0152,0.0623,0.32,0.0024,36.0,27.0
2023-08-01,관악구,625,0.016,0.0585,0.39,0.0025,37.0,26.0
2023-08-01,서초구,428,0.0175,0.0545,0.34,0.0028,31.0,16.0
2023-08-01,강남구,619,0.0184,0.0322,0.3,0.0029,22.0,16.0
2023-08-01,송파구,732,0.0177,0.059,0.35,0.0023,35.0,25.0
2023-08-01,강동구,488,0.0126,0.0479,0.3,0.0025,29.0,21.0
2023-08-02,종로구,118,0.0153,0.0363,0.36,0.0035,32.0,21.0
2023-08-02,중구,130,0.016,0.0322,0.32,0.0024,27.0,24.0
2023-08-02,용산구,191,0.0191,0.0356,0.4,0.0032,36.0,28.0
2023-08-02,성동구,337,0.0191,0.0346,0.32,0.0029,35.0,26.0
2023-08-02,광진구,387,0.016,0.0339,0.32,0.0026,35.0,24.0
2023-08-02,동대문구,401,0.0102,0.0381,0.22,0.0025,35.0,25.0
2023-08-02,중랑구,445,0.013,0.0309,0.31,0.0022,36.0,27.0
2023-08-02,성북구,442,0.0135,0.0359,0.35,0.003,21.0,18.0
2023-08-02,강북구,266,0.0073,0.0357,0.27,0.0022,34.0,23.0
2023-08-02,도봉구,245,0.0084,0.0383,0.42,0.0027,23.0,16.0
2023-08-02,노원구,501,0.0125,0.0328,0.31,0.0021,30.0,21.0
2023-08-02,은평구,615,0.0098,0.025,0.3,0.003,28.0,21.0
2023-08-02,서대문구,336,0.0117,0.0334,0.31,0.0029,25.0,17.0
2023-08-02,마포구,295,0.0166,0.033,0.34,0.0029,35.0,24.0
2023-08-02,양천구,421,0.0194,0.0258,0.44,0.0028,44.0,32.0
2023-08-02,강서구,607,0.0171,0.0309,0.37,0.0027,39.0,28.0
2023-08-02,구로구,418,0.0152,0.0263,0.28,0.0026,32.0,21.0
2023-08-02,금천구,273,0.0152,0.0277,0.25,0.0033,35.0,28.0
2023-08-02,영등포구,355,0.0203,0.0297,0.25,0.0029,34.0,26.0
2023-08-02,동작구,405,0.0163,0.0334,0.32,0.0026,34.0,27.0
2023-08-02,관악구,607,0.0202,0.0308,0.4,0.0032,40.0,27.0
2023-08-02,서초구,363,0.0172,0.0372,0.34,0.003,35.0,19.0
2023-08-02,강남구,556,0.0207,0.0352,0.34,0.003,35.0,28.0
2023-08-02,송파구,595,0.024,0.0335,0.4,0.0028,40.0,30.0
2023-08-02,강동구,452,0.0157,0.0309,0.31,0.0027,33.0,23.0
2023-08-03,종로구,105,0.0156,0.028,0.3,0.0035,21.0,14.0
2023-08-03,중구,125,0.0186,0.0116,0.31,0.0027,18.0,16.0
2023-08-03,용산구,197,0.0161,0.0227,0.3,0.0033,27.0,20.0
